Frequency - Plot 0	Amplitude - Plot 0	
145	-46.6809	
145.25	-52.9761	
145.5	-46.1646	
145.75	-52.7124	
146	-50.4602	
146.25	-49.2737	
146.5	-48.1201	
146.75	-50.8557	
147	-52.0862	
147.25	-47.5049	
147.5	-48.2959	
147.75	-49.801	
148	-48.6694	
148.25	-47.5269	
148.5	-48.4937	
148.75	-51.3281	
149	-48.9331	
149.25	-51.0535	
149.5	-50.7019	
149.75	-50.9546	
150	-51.6248	
150.25	-52.1301	
150.5	-52.207	
150.75	-52.0093	
151	-54.4373	
151.25	-53.5364	
151.5	-53.7561	
151.75	-53.9319	
152	-55.1624	
152.25	-59.1943	
152.5	-54.7888	
152.75	-60.7104	
153	-54.3384	
153.25	-53.7341	
153.5	-55.5249	
153.75	-54.3823	
154	-57.9968	
154.25	-56.9971	
154.5	-54.4702	
154.75	-57.2827	
155	-58.7659	
155.25	-51.0315	
155.5	-56.6675	
155.75	-60.4028	
156	-64.1602	
156.25	-58.8208	
156.5	-58.9417	
156.75	-57.3706	
157	-65.0061	
157.25	-55.1184	
157.5	-63.3252	
157.75	-57.5793	
158	-58.5681	
158.25	-56.0413	
158.5	-69.071	
158.75	-61.886	
159	-59.3372	
159.25	-69.7852	
159.5	-66.1707	
159.75	-71.6748	
160	-67.2363	
160.25	-60.4907	
160.5	-72.6636	
160.75	-59.6558	
161	-62.2815	
161.25	-72.7075	
161.5	-67.2253	
161.75	-63.6768	
162	-67.522	
162.25	-64.7534	
162.5	-73.5095	
162.75	-64.9402	
163	-65.9729	
163.25	-67.3352	
163.5	-69.4556	
163.75	-72.7844	
164	-68.6206	
164.25	-72.8394	
164.5	-74.1138	
164.75	-73.6084	
165	-73.1689	
165.25	-74.5862	
165.5	-72.1582	
165.75	-75.2454	
166	-72.6746	
166.25	-74.3445	
166.5	-74.9268	
166.75	-78.0029	
167	-83.5291	
167.25	-83.4192	
167.5	-71.0156	
167.75	-71.6309	
168	-85.7922	
168.25	-69.95	
168.5	-71.3123	
168.75	-85.4736	
169	-84.5178	
169.25	-85.7922	
169.5	-73.2678	
169.75	-86.6052	
170	-72.2241	
170.25	-89.6045	
170.5	-82.3206	
170.75	-82.9907	
171	-81.8152	
171.25	-87.3193	
171.5	-78.2007	
171.75	-85.188	
172	-85.0232	
172.25	-89.2419	
172.5	-84.1333	
172.75	-83.9136	
173	-88.1433	
173.25	-85.7153	
173.5	-78.9587	
173.75	-84.1992	
174	-89.3188	
174.25	-84.5947	
174.5	-82.782	
174.75	-78.1238	
175	-85.144	
175.25	-86.4514	
175.5	-82.6721	
175.75	-87.8137	
176	-89.3518	
176.25	-85.8252	
176.5	-80.8264	
176.75	-89.3958	
177	-80.8154	
177.25	-82.9138	
177.5	-81.7163	
177.75	-88.0664	
178	-86.792	
178.25	-87.7808	
178.5	-87.8577	
178.75	-84.353	
179	-86.8799	
179.25	-85.3418	
179.5	-87.5061	
179.75	-87.4622	
180	-86.4075	
180.25	-86.759	
180.5	-86.8799	
180.75	-87.572	
181	-87.0886	
181.25	-86.1548	
181.5	-87.6929	
181.75	-89.1211	
182	-87.2754	
182.25	-84.8254	
182.5	-90.5603	
182.75	-86.9678	
183	-92.6807	
183.25	-88.4949	
183.5	-89.4287	
183.75	-91.4172	
184	-93.5596	
184.25	-87.8687	
184.5	-94.4495	
184.75	-83.8367	
185	-87.1545	
185.25	-90.6592	
185.5	-89.6045	
185.75	-87.2644	
186	-84.6497	
186.25	-96.2622	
186.5	-83.7378	
186.75	-90.4944	
187	-84.9243	
187.25	-86.1218	
187.5	-82.6062	
187.75	-90.1099	
188	-96.7566	
188.25	-83.7158	
188.5	-87.0007	
188.75	-99.4153	
189	-99.3823	
189.25	-100.184	
189.5	-93.3289	
189.75	-84.7375	
190	-84.6606	
190.25	-88.2532	
190.5	-97.2949	
190.75	-93.7134	
191	-95.5811	
191.25	-99.0417	
191.5	-87.1436	
191.75	-92.5488	
192	-86.0999	
192.25	-98.8	
192.5	-97.6685	
192.75	-97.1851	
193	-91.5601	
193.25	-88.2751	
193.5	-91.9666	
193.75	-90.3735	
194	-99.4043	
194.25	-99.624	
194.5	-90.2747	
194.75	-98.7781	
195	-89.209	
195.25	-93.8782	
195.5	-94.0649	
195.75	-98.2068	
196	-92.0874	
196.25	-90.9558	
196.5	-92.428	
196.75	-96.2732	
197	-97.8552	
197.25	-92.7686	
197.5	-96.9104	
197.75	-97.4487	
198	-97.5366	
198.25	-99.4922	
198.5	-98.7561	
198.75	-96.8884	
199	-98.5913	
199.25	-97.8772	
199.5	-97.3608	
199.75	-99.0088	
200	-99.0417	
200.25	-97.9102	
200.5	-100.47	
200.75	-98.5034	
201	-143.009	
