Frequency - Plot 0	Amplitude - Plot 0	
93.5	5.28961	
93.75	4.61349	
94	5.87674	
94.25	4.94424	
94.5	5.59839	
94.75	5.15002	
95	4.66367	
95.25	4.70062	
95.5	3.68927	
95.75	4.53613	
96	4.86694	
96.25	5.27545	
96.5	5.21484	
96.75	5.36282	
97	4.20377	
97.25	4.68124	
97.5	5.16168	
97.75	4.98819	
98	4.01187	
98.25	4.24084	
98.5	4.16434	
98.75	4.16434	
99	4.98398	
99.25	4.6235	
99.5	4.81183	
99.75	4.81531	
100	4.62668	
100.25	4.8403	
100.5	4.77548	
100.75	4.28113	
101	0.546448	
