Frequency - Plot 0	Amplitude - Plot 0	
36.5	-73.8501	
36.75	-73.8501	
37	-87.4402	
37.25	-101.492	
37.5	-98.9429	
37.75	-107.644	
38	-110.896	
38.25	-116.488	
38.5	-111.83	
38.75	-111.83	
39	-132.561	
39.25	-132.264	
39.5	-132.264	
39.75	-143.833	
40	-146.503	
40.25	-144.91	
40.5	-148.81	
40.75	-158.544	
41	-150.513	
41.25	-150.15	
41.5	-163.136	
41.75	-167.058	
42	-174.836	
42.25	-162.543	
42.5	-162.543	
42.75	-177.946	
43	-161.993	
43.25	-163.433	
43.5	-162.026	
43.75	-154.951	
44	-166.41	
44.25	-153.358	
44.5	-175.298	
44.75	-163.235	
45	-168.992	
45.25	-170.497	
45.5	-168.849	
45.75	-139.977	
46	-154.413	
46.25	-154.413	
46.5	-165.916	
46.75	-176.737	
47	-164.597	
47.25	-163.96	
47.5	-156.786	
47.75	-156.786	
48	-120.114	
48.25	-132.704	
48.5	-148.513	
48.75	-109.841	
49	178.484	
49.25	-172.068	
49.5	-106.787	
49.75	-99.5581	
50	11.217	
50.25	-169.706	
50.5	-68.2581	
50.75	48.7793	
51	-107.457	
51.25	-124.102	
51.5	-124.102	
51.75	163.477	
52	6.3501	
52.25	80.332	
52.5	-154.193	
52.75	7.88818	
53	170.244	
53.25	-18.9185	
53.5	-124.069	
53.75	-132.144	
54	-28.7073	
54.25	36.7603	
54.5	-29.1687	
54.75	-107.095	
55	33.0249	
55.25	4.01001	
55.5	-24.126	
55.75	-95.1416	
56	9.52515	
56.25	-19.325	
56.5	-19.325	
56.75	-4.69116	
57	-68.7854	
57.25	-31.2781	
57.5	-9.11865	
57.75	-94.2627	
58	-90.2307	
58.25	12.7771	
58.5	-39.7156	
58.75	-14.502	
59	-0.175781	
59.25	-16.0071	
59.5	-22.4451	
59.75	-14.8096	
60	-7.42676	
60.25	1.23047	
60.5	27.3779	
60.75	-100.514	
61	-100.514	
61.25	-100.514	
61.5	-27.6746	
61.75	-9.63501	
62	-9.63501	
62.25	-97.0093	
62.5	-26.9824	
62.75	-22.1155	
63	-11.7114	
63.25	-24.7632	
63.5	-43.429	
63.75	-12.1179	
64	-72.3669	
64.25	-32.0801	
64.5	-30.553	
64.75	-45.0549	
65	10.1953	
65.25	-40.8472	
65.5	-11.7664	
65.75	-24.9609	
66	-41.3855	
66.25	-72.0593	
66.5	-11.2061	
66.75	-13.5352	
67	-49.2957	
67.25	-22.2034	
67.5	-43.2751	
67.75	-40.6934	
68	-83.2764	
68.25	-18.2153	
68.5	-36.5405	
68.75	-27.9712	
69	-1.25244	
69.25	-30.9924	
69.5	-28.905	
69.75	-36.2219	
70	-42.6379	
70.25	-14.9744	
70.5	-22.5	
70.75	-15.0952	
71	-26.9275	
71.25	-9.76685	
71.5	-31.3	
71.75	-22.1375	
72	-11.4478	
72.25	-21.5991	
72.5	-16.2048	
72.75	-42.1106	
73	-18.2703	
73.25	-45.5493	
73.5	-17.7869	
73.75	-18.4021	
74	-23.324	
74.25	-44.4287	
74.5	-35.0134	
74.75	-36.4746	
75	-18.1494	
75.25	-11.4697	
75.5	-25.2026	
75.75	-32.6953	
76	-19.8193	
76.25	-31.8384	
76.5	-32.3108	
76.75	-28.3337	
77	-43.4399	
77.25	-33.2336	
77.5	-24.082	
77.75	-28.0701	
78	-34.4202	
78.25	-33.1348	
78.5	-41.825	
78.75	-28.2349	
79	-42.4951	
79.25	-52.3169	
79.5	-27.4878	
79.75	-43.6267	
80	-48.4937	
80.25	-41.5503	
80.5	-41.5503	
80.75	-38.9026	
81	-44.0222	
81.25	-26.6309	
81.5	-30.4651	
81.75	-30.4651	
82	-31.2561	
82.25	-30.3552	
82.5	-30.3552	
82.75	-28.5645	
83	-43.2971	
83.25	-40.199	
83.5	-27.0813	
83.75	-32.1899	
84	-40.6934	
84.25	-47.5598	
84.5	-34.4641	
84.75	-26.3452	
85	-23.0713	
85.25	-33.9038	
85.5	-46.5271	
85.75	-38.8477	
86	-50.3833	
86.25	-47.3401	
86.5	-49.1089	
86.75	-51.2842	
87	-42.583	
87.25	-21.1597	
87.5	-21.8958	
87.75	-37.9578	
88	-38.4412	
88.25	-45.7031	
88.5	-38.0127	
88.75	-28.7512	
89	-28.3008	
89.25	-28.3777	
89.5	-35.2112	
89.75	-35.2112	
90	-39.4409	
90.25	-31.8494	
90.5	-39.2542	
90.75	-39.1443	
91	-39.7815	
91.25	-43.0115	
91.5	-32.8162	
91.75	-25.1477	
92	-31.5857	
92.25	-36.5845	
92.5	-41.4954	
92.75	-37.5952	
93	-28.4326	
93.25	-40.6384	
93.5	-45.8459	
93.75	-53.2507	
94	-31.1023	
94.25	-54.679	
94.5	-47.2083	
94.75	-26.2244	
95	-51.8115	
95.25	-45.813	
95.5	-46.4612	
95.75	-33.5303	
96	-39.6277	
96.25	-47.5049	
96.5	-26.3452	
96.75	-38.3093	
97	-50.9326	
97.25	-38.9465	
97.5	-31.3989	
97.75	-31.3989	
98	-41.4185	
98.25	-30.4102	
98.5	-32.8162	
98.75	-33.9038	
99	-39.9902	
99.25	-36.7383	
99.5	-43.1873	
99.75	-38.606	
100	-40.3967	
100.25	-37.771	
100.5	-42.3853	
100.75	-36.6943	
101	24.7302	
