Frequency - Plot 0	Amplitude - Plot 0	
42.25	1.01453	
42.5	1.7803	
42.75	1.06924	
43	0.983429	
43.25	1.04562	
43.5	1.27432	
43.75	1.60712	
44	1.60712	
44.25	1.32843	
44.5	1.448	
44.75	0.765381	
45	0.765381	
45.25	1.01691	
45.5	0.839111	
45.75	0.523621	
46	0.523621	
46.25	1.39557	
46.5	0.860229	
46.75	1.02982	
47	0.831055	
47.25	0.437866	
47.5	0.353699	
47.75	0.838226	
48	1.04822	
48.25	0.819275	
48.5	0.964813	
48.75	0.718872	
49	3.37289	
49.25	0.859894	
49.5	1.31247	
49.75	2.1188	
50	2.43802	
50.25	3.23398	
50.5	4.37491	
50.75	0.458008	
51	0.705688	
51.25	3.8118	
51.5	1.30402	
51.75	3.58499	
52	3.91925	
52.25	3.87204	
52.5	1.28775	
52.75	3.14587	
53	3.14587	
53.25	1.60574	
53.5	2.87399	
53.75	1.33673	
54	3.91614	
54.25	0.528839	
54.5	4.17212	
54.75	0.353821	
55	0.353821	
55.25	2.94974	
55.5	2.34116	
55.75	4.11172	
56	2.02133	
56.25	1.3829	
56.5	2.52713	
56.75	5.11911	
57	5.11911	
57.25	2.06604	
57.5	3.21722	
57.75	3.21722	
58	2.18808	
58.25	3.00732	
58.5	1.74493	
58.75	2.34802	
59	1.69421	
59.25	0.914612	
59.5	0.687469	
59.75	3.16681	
60	3.44839	
60.25	2.72711	
60.5	1.42233	
60.75	3.28497	
61	3.02524	
61.25	1.05945	
61.5	3.27982	
61.75	0.752808	
62	2.24472	
62.25	1.96027	
62.5	4.98611	
62.75	1.52393	
63	3.45459	
63.25	4.26147	
63.5	1.56711	
63.75	2.80264	
64	1.48956	
64.25	3.44919	
64.5	3.02402	
64.75	0.756927	
65	1.66351	
65.25	1.02011	
65.5	1.57843	
65.75	0.216217	
66	3.68945	
66.25	1.15091	
66.5	2.6897	
66.75	3.1712	
67	0.255219	
67.25	2.4248	
67.5	0.26889	
67.75	1.70285	
68	2.5043	
68.25	0.566315	
68.5	2.29813	
68.75	1.31421	
69	2.20819	
69.25	1.24008	
69.5	1.3096	
69.75	1.73541	
70	1.90427	
70.25	1.90427	
70.5	1.19128	
70.75	1.65561	
71	1.08847	
71.25	1.0137	
71.5	1.89719	
71.75	1.24182	
72	1.39838	
72.25	1.90665	
72.5	1.16135	
72.75	2.07599	
73	2.34583	
73.25	1.21405	
73.5	1.78354	
73.75	2.52039	
74	2.52039	
74.25	1.96988	
74.5	2.06308	
74.75	1.78351	
75	1.35452	
75.25	1.97516	
75.5	1.97516	
75.75	2.56674	
76	1.34769	
76.25	1.22415	
76.5	1.44727	
76.75	1.69485	
77	2.66544	
77.25	1.35538	
77.5	2.50519	
77.75	2.45773	
78	2.18985	
78.25	1.81107	
78.5	2.43878	
78.75	2.58813	
79	1.69531	
79.25	2.33807	
79.5	1.11249	
79.75	2.44983	
80	1.6265	
80.25	2.06781	
80.5	1.53329	
80.75	1.79391	
81	2.216	
81.25	1.85046	
81.5	1.87759	
81.75	2.27014	
82	1.68262	
82.25	1.22226	
82.5	1.80655	
82.75	2.43942	
83	2.43942	
83.25	1.83978	
83.5	2.06796	
83.75	2.15433	
84	1.63245	
84.25	2.05081	
84.5	2.28958	
84.75	2.18356	
85	2.15198	
85.25	1.41586	
85.5	1.43137	
85.75	2.75565	
86	1.6001	
86.25	1.99704	
86.5	1.74933	
86.75	2.08841	
87	2.61569	
87.25	1.29282	
87.5	1.19888	
87.75	1.83063	
88	1.7471	
88.25	2.29187	
88.5	0.979187	
88.75	2.35208	
89	2.02582	
89.25	2.15918	
89.5	1.81262	
89.75	2.49295	
90	1.74811	
90.25	2.65674	
90.5	2.2616	
90.75	1.87875	
91	1.37656	
91.25	1.58484	
91.5	2.19171	
91.75	2.27808	
92	2.2688	
92.25	2.85309	
92.5	0.888153	
92.75	3.06366	
93	1.806	
93.25	2.60663	
93.5	2.53983	
93.75	1.99789	
94	1.96494	
94.25	1.26456	
94.5	2.03345	
94.75	3.57498	
95	3.48123	
95.25	2.51996	
95.5	1.7276	
95.75	2.47314	
96	1.4339	
96.25	1.48099	
96.5	2.11978	
96.75	1.50177	
97	2.10211	
97.25	2.60373	
97.5	1.75735	
97.75	2.03406	
98	2.138	
98.25	2.54837	
98.5	2.66821	
98.75	1.82031	
99	2.34982	
99.25	2.3175	
99.5	2.27112	
99.75	2.37421	
100	2.15567	
100.25	2.11139	
100.5	2.12607	
100.75	1.76205	
101	0.309113	
